$GPRMC,035355.95,A,5501.907211,N,08256.002554,E,000.0,248.0,251105,,*34
$GPRMC,035223.99,A,5501.904381,N,08256.029690,E,000.0,208.0,251105,,*35
$GPRMC,035126.94,A,5501.903605,N,08256.039744,E,000.0,208.0,251105,,*39
$GPRMC,035043.98,A,5501.996369,N,08256.172439,E,000.0,210.0,251105,,*3A
$GPRMC,035012.99,A,5501.967403,N,08256.086453,E,000.0,210.0,251105,,*3C
$GPRMC,034922.97,A,5501.897458,N,08256.023226,E,000.0,210.0,251105,,*32
$GPRMC,034849.97,A,5501.887374,N,08256.012291,E,000.0,210.0,251105,,*38
$GPRMC,034817.00,A,5501.911437,N,08256.032268,E,000.0,214.0,251105,,*33
$GPRMC,034744.99,A,5501.907386,N,08256.024866,E,001.9,222.0,251105,,*3E
$GPRMC,034711.98,A,5501.921090,N,08256.044099,E,000.0,024.0,251105,,*3D
$GPRMC,034638.97,A,5501.930349,N,08256.053720,E,000.0,024.0,251105,,*3C
$GPRMC,034605.95,A,5501.901758,N,08256.027441,E,000.0,198.0,251105,,*37
$GPRMC,034533.94,A,5501.884088,N,08256.014939,E,000.0,198.0,251105,,*34
$GPRMC,034500.96,A,5501.877377,N,08255.987156,E,000.0,212.0,251105,,*39
$GPRMC,034421.95,A,5501.913219,N,08256.008070,E,000.0,004.0,251105,,*3F
$GPRMC,034333.93,A,5501.923151,N,08256.033525,E,000.0,004.0,251105,,*3C
$GPRMC,034218.91,A,5501.913274,N,08256.032624,E,002.7,034.0,251105,,*34
$GPRMC,034214.96,A,5501.909052,N,08256.027723,E,002.4,036.0,251105,,*31
$GPRMC,033856.94,A,5501.922179,N,08256.060291,E,002.2,052.0,251105,,*32
$GPRMC,033842.93,A,5501.922679,N,08256.060635,E,002.4,052.0,251105,,*3B
$GPRMC,033840.95,A,5501.922993,N,08256.060911,E,002.6,052.0,251105,,*3F
$GPRMC,033810.00,A,5501.909671,N,08256.029141,E,002.4,042.0,251105,,*3F
$GPRMC,033734.96,A,5501.886723,N,08255.982916,E,000.0,232.0,251105,,*3B
$GPRMC,033423.99,A,5501.870313,N,08255.972138,E,005.9,220.0,251105,,*3B
$GPRMC,033407.98,A,5501.872706,N,08255.976562,E,005.9,220.0,251105,,*31
$GPRMC,033405.99,A,5501.874692,N,08255.980406,E,005.9,220.0,251105,,*32
$GPRMC,033404.01,A,5501.876588,N,08255.984127,E,003.6,216.0,251105,,*36
$GPRMC,033338.00,A,5501.892246,N,08256.014268,E,003.0,192.0,251105,,*32
$GPRMC,033234.98,A,5501.901418,N,08256.024240,E,000.0,068.0,251105,,*36
$GPRMC,033227.97,A,5501.912841,N,08256.040613,E,000.0,068.0,251105,,*39
$GPRMC,033152.01,A,5501.905042,N,08256.006865,E,000.0,044.0,251105,,*39
$GPRMC,033119.97,A,5501.892774,N,08255.998206,E,000.0,250.0,251105,,*31
$GPRMC,033049.97,A,5501.889255,N,08255.984255,E,000.0,250.0,251105,,*32
$GPRMC,032950.98,A,5501.896519,N,08255.999630,E,002.4,236.0,251105,,*31
$GPRMC,032914.98,A,5501.913214,N,08256.038675,E,000.0,028.0,251105,,*3C
$GPRMC,032732.00,A,5501.913499,N,08256.032449,E,000.0,044.0,251105,,*39
$GPRMC,032602.00,A,5501.874637,N,08255.984676,E,000.0,236.0,251105,,*33
$GPRMC,032540.99,A,5501.872783,N,08255.973710,E,001.9,236.0,251105,,*3F
$GPRMC,032507.96,A,5501.874609,N,08255.983084,E,000.0,236.0,251105,,*3B
$GPRMC,032436.97,A,5501.874473,N,08255.988492,E,002.4,236.0,251105,,*38
$GPRMC,032420.98,A,5501.874116,N,08255.994079,E,002.8,208.0,251105,,*3B
$GPRMC,032334.01,A,5501.883430,N,08256.004341,E,000.0,226.0,251105,,*3D
$GPRMC,032233.02,A,5501.886966,N,08255.991069,E,000.0,226.0,251105,,*3C
$GPRMC,032200.02,A,5501.887316,N,08255.991547,E,002.0,226.0,251105,,*3B
$GPRMC,032057.97,A,5501.906784,N,08256.042239,E,002.4,058.0,251105,,*35
$GPRMC,032030.00,A,5501.899986,N,08256.022167,E,000.0,246.0,251105,,*34
$GPRMC,032021.01,A,5501.892056,N,08255.998090,E,000.0,246.0,251105,,*38
$GPRMC,031948.01,A,5501.891673,N,08256.009501,E,003.1,214.0,251105,,*35
$GPRMC,031721.97,A,5501.937523,N,08256.076767,E,003.0,042.0,251105,,*3A
$GPRMC,031708.98,A,5501.936442,N,08256.074193,E,003.0,040.0,251105,,*34
$GPRMC,031704.96,A,5501.935053,N,08256.071283,E,003.1,036.0,251105,,*36
$GPRMC,031702.97,A,5501.930848,N,08256.064084,E,003.4,032.0,251105,,*36
$GPRMC,031556.99,A,5501.883644,N,08256.001378,E,002.9,232.0,251105,,*3D
$GPRMC,031551.03,A,5501.884444,N,08256.005146,E,002.8,226.0,251105,,*33
$GPRMC,031521.00,A,5501.897624,N,08256.009744,E,000.0,212.0,251105,,*34
$GPRMC,031428.02,A,5501.892332,N,08256.017490,E,000.0,212.0,251105,,*3C
$GPRMC,031143.01,A,5501.922800,N,08256.059114,E,000.0,222.0,251105,,*37
$GPRMC,025932.06,A,5501.904996,N,08256.021291,E,002.2,222.0,251105,,*30
$GPRMC,025859.04,A,5501.919660,N,08256.053844,E,001.9,214.0,251105,,*3E
$GPRMC,024628.07,A,5501.889018,N,08255.997949,E,000.0,020.0,251105,,*36
$GPRMC,024504.07,A,5501.877798,N,08255.963894,E,000.0,262.0,251105,,*3B
$GPRMC,023737.06,A,5501.883137,N,08255.990586,E,002.3,050.0,251105,,*37
$GPRMC,023517.08,A,5501.862417,N,08255.952226,E,002.1,086.0,251105,,*3B
$GPRMC,023402.07,A,5501.922166,N,08256.015155,E,002.7,066.0,251105,,*31
$GPRMC,023401.04,A,5501.922166,N,08256.015155,E,002.7,066.0,251105,,*31
$GPRMC,023206.10,A,5501.824748,N,08255.891452,E,003.2,216.0,251105,,*3C
$GPRMC,023151.07,A,5501.830920,N,08255.907113,E,002.5,214.0,251105,,*34
$GPRMC,023136.04,A,5501.822990,N,08255.918445,E,003.4,210.0,251105,,*32
$GPRMC,023121.12,A,5501.775272,N,08255.899016,E,002.4,200.0,251105,,*33
$GPRMC,023104.16,A,5501.744738,N,08255.844503,E,002.5,206.0,251105,,*3F
$GPRMC,023050.13,A,5501.713527,N,08255.791663,E,005.2,210.0,251105,,*31
$GPRMC,023018.10,A,5501.594297,N,08255.583874,E,022.1,210.0,251105,,*30
$GPRMC,023002.09,A,5501.552438,N,08255.471122,E,040.3,218.0,251105,,*32
$GPRMC,022914.08,A,5501.980086,N,08256.178818,E,000.0,320.0,251105,,*3C
$GPRMC,020546.05,A,5501.897323,N,08256.010671,E,000.0,320.0,251105,,*3D
$GPRMC,020346.03,A,5501.928622,N,08256.026199,E,002.2,320.0,251105,,*38
$GPRMC,020337.04,A,5501.926759,N,08256.029114,E,002.1,320.0,251105,,*33
$GPRMC,020331.04,A,5501.926759,N,08256.029114,E,002.1,320.0,251105,,*35
$GPRMC,020308.05,A,5501.911543,N,08256.033321,E,002.7,288.0,251105,,*39
$GPRMC,020235.13,A,5501.914705,N,08256.067058,E,003.2,086.0,251105,,*30
$GPRMC,020203.14,A,5501.936029,N,08256.056040,E,007.6,076.0,251105,,*3F
$GPRMC,020130.14,A,5501.937565,N,08255.945796,E,005.4,082.0,251105,,*3F
$GPRMC,020057.17,A,5501.915260,N,08255.754993,E,015.5,078.0,251105,,*3E
$GPRMC,020024.17,A,5501.863078,N,08255.705937,E,020.8,012.0,251105,,*3C
$GPRMC,015951.15,A,5501.674645,N,08255.733740,E,009.7,352.0,251105,,*3B
$GPRMC,015918.16,A,5501.606361,N,08255.762970,E,002.8,016.0,251105,,*3D
$GPRMC,015846.19,A,5501.541658,N,08255.796452,E,005.9,338.0,251105,,*38
$GPRMC,015813.17,A,5501.540435,N,08255.971333,E,011.4,242.0,251105,,*3D
$GPRMC,015740.16,A,5501.671506,N,08255.997314,E,022.3,170.0,251105,,*3D
$GPRMC,015706.15,A,5501.885546,N,08255.945973,E,009.5,170.0,251105,,*36
$GPRMC,015634.13,A,5501.912127,N,08255.922095,E,008.5,182.0,251105,,*30
$GPRMC,015600.11,A,5502.016271,N,08255.890017,E,003.5,236.0,251105,,*3E
$GPRMC,015527.16,A,5502.034922,N,08255.999749,E,012.4,240.0,251105,,*36
$GPRMC,015455.17,A,5502.089041,N,08256.179101,E,013.9,162.0,251105,,*39
$GPRMC,015422.12,A,5502.259176,N,08256.093381,E,003.3,210.0,251105,,*34
$GPRMC,015349.20,A,5502.272443,N,08256.083952,E,004.2,252.0,251105,,*30
$GPRMC,015317.17,A,5502.282673,N,08256.175054,E,015.2,256.0,251105,,*32
$GPRMC,015244.06,A,5502.315267,N,08256.483226,E,021.0,264.0,251105,,*34
$GPRMC,014900.16,A,5502.990518,N,08257.609513,E,002.2,292.0,251105,,*3D
$GPRMC,014757.17,A,5502.990071,N,08257.675142,E,004.5,252.0,251105,,*3C
$GPRMC,014742.14,A,5503.002940,N,08257.726954,E,007.1,244.0,251105,,*3B
$GPRMC,014726.12,A,5503.025636,N,08257.789491,E,006.6,252.0,251105,,*34
$GPRMC,014640.18,A,5503.036888,N,08257.888177,E,000.0,182.0,251105,,*3B
$GPRMC,014609.19,A,5503.037091,N,08257.907844,E,000.0,182.0,251105,,*39
$GPRMC,014433.13,A,5503.054022,N,08257.930899,E,000.0,182.0,251105,,*31
$GPRMC,140300.01,A,5502.605537,N,08256.989030,E,002.7,138.0,241105,,*3A
$GPRMC,140259.00,A,5502.605763,N,08256.989922,E,003.6,138.0,241105,,*3F
$GPRMC,140257.98,A,5502.606443,N,08256.990896,E,004.1,136.0,241105,,*3A
$GPRMC,140248.02,A,5502.619128,N,08256.989420,E,008.6,124.0,241105,,*30
$GPRMC,140215.02,A,5502.666979,N,08256.713118,E,020.7,080.0,241105,,*3B
$GPRMC,140142.01,A,5502.636856,N,08256.479252,E,014.6,076.0,241105,,*3D
$GPRMC,140110.03,A,5502.629425,N,08256.256899,E,008.9,084.0,241105,,*37
$GPRMC,140037.03,A,5502.594007,N,08256.045331,E,025.5,078.0,241105,,*3B
$GPRMC,140003.00,A,5502.559179,N,08255.737613,E,000.0,348.0,241105,,*30
$GPRMC,135930.00,A,5502.543179,N,08255.749651,E,018.3,336.0,241105,,*3C
$GPRMC,135856.99,A,5502.374825,N,08255.801401,E,018.1,352.0,241105,,*3B
$GPRMC,135757.99,A,5502.215422,N,08255.853186,E,016.2,350.0,241105,,*3A
$GPRMC,135725.02,A,5502.052615,N,08255.898580,E,014.8,350.0,241105,,*37
$GPRMC,135653.02,A,5501.958472,N,08255.920344,E,019.8,352.0,241105,,*37
$GPRMC,135619.99,A,5501.924716,N,08255.994560,E,005.7,236.0,241105,,*3F
$GPRMC,135455.04,A,5501.929678,N,08255.991097,E,000.0,058.0,241105,,*35
$GPRMC,135422.01,A,5501.930013,N,08255.960578,E,016.5,340.0,241105,,*31
$GPRMC,135348.99,A,5501.788069,N,08256.234722,E,024.6,308.0,241105,,*31
$GPRMC,135315.99,A,5501.709419,N,08256.362782,E,002.4,034.0,241105,,*31
$GPRMC,135236.00,A,5501.554781,N,08256.174935,E,034.3,036.0,241105,,*3E
$GPRMC,135200.00,A,5501.285490,N,08255.854815,E,032.1,014.0,241105,,*3C
$GPRMC,135127.97,A,5501.009036,N,08255.885669,E,025.4,014.0,241105,,*30
$GPRMC,135053.93,A,5500.847220,N,08255.653262,E,021.6,050.0,241105,,*3C
$GPRMC,135020.95,A,5500.697011,N,08255.701714,E,028.2,306.0,241105,,*32
$GPRMC,134947.94,A,5500.578617,N,08255.966321,E,000.0,298.0,241105,,*3B
$GPRMC,134909.06,A,5500.485562,N,08256.158971,E,025.4,302.0,241105,,*30
$GPRMC,134836.05,A,5500.414737,N,08256.406048,E,000.0,190.0,241105,,*33
$GPRMC,134803.02,A,5500.487124,N,08256.361044,E,023.3,140.0,241105,,*39
$GPRMC,134730.00,A,5500.474417,N,08256.115635,E,022.8,040.0,241105,,*37
$GPRMC,134656.04,A,5500.297166,N,08255.863378,E,023.8,038.0,241105,,*33
$GPRMC,134623.01,A,5500.136320,N,08255.618811,E,023.4,040.0,241105,,*39
$GPRMC,134550.03,A,5459.985390,N,08255.387590,E,023.5,038.0,241105,,*33
$GPRMC,134517.02,A,5459.821875,N,08255.154142,E,024.8,038.0,241105,,*33
$GPRMC,134442.00,A,5459.627296,N,08254.874494,E,011.3,038.0,241105,,*36
$GPRMC,134412.02,A,5459.559812,N,08254.781118,E,000.0,132.0,241105,,*31
$GPRMC,134339.03,A,5459.591995,N,08254.703871,E,019.3,100.0,241105,,*32
$GPRMC,134306.02,A,5459.566054,N,08254.342431,E,004.1,070.0,241105,,*32
$GPRMC,134233.04,A,5459.543245,N,08254.296261,E,015.7,046.0,241105,,*3E
$GPRMC,134201.05,A,5459.440713,N,08254.108627,E,007.9,042.0,241105,,*31
$GPRMC,134116.02,A,5459.305893,N,08253.884781,E,005.8,040.0,241105,,*34
$GPRMC,112654.17,A,5459.091407,N,08253.605825,E,000.0,174.0,241105,,*37
$GPRMC,112630.21,A,5459.091407,N,08253.605825,E,000.0,174.0,241105,,*30
$GPRMC,112557.18,A,5459.084971,N,08253.625916,E,002.2,174.0,241105,,*33
$GPRMC,112524.25,A,5459.128854,N,08253.637678,E,006.3,094.0,241105,,*36
$GPRMC,112452.26,A,5459.127456,N,08253.562664,E,003.1,230.0,241105,,*31
$GPRMC,112419.25,A,5459.144804,N,08253.598733,E,016.2,222.0,241105,,*31
$GPRMC,112346.30,A,5459.282795,N,08253.816849,E,014.8,224.0,241105,,*31
$GPRMC,112313.31,A,5459.394435,N,08253.988318,E,017.0,230.0,241105,,*38
$GPRMC,112240.29,A,5459.481001,N,08254.159832,E,015.7,222.0,241105,,*30
$GPRMC,112208.27,A,5459.576745,N,08254.299600,E,004.2,246.0,241105,,*3B
